sample_id,source_type,label,target_class,y_true,source_event_id,fault_event_id,disturbance_row_id,substation_id,window_policy,window_start,window_end,review_tag,fault_label,efd_possible,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,sample_count,expected_sample_count,coverage_rate,coverage_eligible,overlap_disturbance_count,training_metadata_complete
m2_fault_0003_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,3.0,,45,fault_report_pre_7d,2020-03-02 12:12:00,2020-03-09 12:12:00,,Motorised control valve (primary side): Incorrect setting of the actuator travel time,True,4.316666666666667,21.380555555555556,-3.700000000000001,-3.42916666666666,2.4638888888888886,411701.40070571227,2.550925925925924,-0.08703703703703691,2.299999999999997,0.7791666666666544,6.530766330825545,3.5999999999999943,5.591696465539947,1008,1008,1.0,True,,True
m2_fault_0004_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,4.0,,39,fault_report_pre_7d,2020-02-21 10:38:00,2020-02-28 10:38:00,,Failure of the thermal energy meter,False,0.9750000000000014,0.7944444444444434,4.5,1.5361111111111114,-1.116319444444457,55824.38361842482,-1.13194444444445,0.015624999999999889,-1.5,-1.6228009259259295,0.9185014597190966,2.700000000000017,-1.3155967875934635,1008,1008,1.0,True,,False
m2_fault_0005_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,5.0,,8,fault_report_pre_7d,2020-02-11 14:00:00,2020-02-18 14:00:00,,Leakage,True,-1.347222222222222,0.3305555555555555,-2.5999999999999996,-1.6708333333333343,0.3329861111111114,-15007.062883685794,0.7222222222222214,-0.38923611111111106,-6.0,2.49270833333334,1.8831835930193908,-5.700000000000003,2.0953703703703894,1008,1008,1.0,True,,True
m2_fault_0006_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,6.0,,35,fault_report_pre_7d,2020-01-28 15:27:00,2020-02-04 15:27:00,,Leakage,True,-0.7333333333333325,1.8500000000000014,7.1,0.7111111111111086,0.9479166666666714,-29872.399877199205,1.0891203703703738,-0.1412037037037035,-1.2000000000000028,-0.49444444444444713,-1.1443044905971034,15.399999999999999,-0.05813997717763186,1008,1008,1.0,True,,True
m2_fault_0007_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,7.0,,18,fault_report_pre_7d,2020-01-28 08:33:00,2020-02-04 08:33:00,,Leakage,False,-0.08749999999999991,0.08055555555555571,-0.09999999999999998,-0.009722222222222854,0.25150462962962905,89594.69600329199,0.049768518518519045,0.20173611111111112,0.3999999999999986,-2.5062500000000085,2.1832497034546536,1.7999999999999972,-3.079551107816485,1008,1008,1.0,True,,False
m2_fault_0008_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,8.0,,59,fault_report_pre_7d,2020-01-17 14:46:00,2020-01-24 14:46:00,,Failure of the heating circuit pump,True,-1.1319444444444446,0.3416666666666659,0.2999999999999998,5.420833333333341,-5.507060185185196,-37767.32749315706,-5.908564814814817,0.40150462962962963,-4.0,-1.35104166666666,-0.5136955144548105,11.600000000000009,-1.5405092592592666,1008,1008,1.0,True,,True
m2_fault_0010_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,10.0,,18,fault_report_pre_7d,2020-01-14 10:53:00,2020-01-21 10:53:00,,Leakage,True,0.012499999999999956,0.05555555555555558,0.0,-0.1472222222222257,-2.1381944444444443,-43642.725883734005,-2.2083333333333357,0.07013888888888853,2.5,-0.05474537037035532,0.6089130782442775,2.9000000000000057,0.2680376028202147,1008,1008,1.0,True,,True
m2_fault_0011_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,11.0,,61,fault_report_pre_7d,2020-01-14 10:04:00,2020-01-21 10:04:00,,Failure of the heating circuit pump,False,0.03472222222222188,0.033333333333333215,0.0,-1.31111111111111,-0.5502314814814895,75601.89669810214,-0.6724537037037024,0.12222222222222257,3.5,0.3371527777777743,3.749840819658387,-20.200000000000003,-0.17696759259258954,1008,1008,1.0,True,,False
m2_fault_0012_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,12.0,,43,fault_report_pre_7d,2020-01-03 12:35:00,2020-01-10 12:35:00,,Strainer (secondary side): Poor flow rate,True,-1.1416666666666675,-0.011111111111110628,-1.3000000000000003,3.0458333333333343,7.965393518518525,6219.58795056965,11.651620370370374,-3.686226851851852,-7.700000000000003,-0.8627314814814895,-1.7604308597790403,8.300000000000011,-1.4287037037037038,1008,1008,1.0,True,,True
m2_fault_0013_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,13.0,,15,fault_report_pre_7d,2019-12-12 08:14:00,2019-12-19 08:14:00,,Leakage,True,-0.6402777777777784,0.25277777777777866,1.6,0.12777777777778,1.781365740740732,-34854.22487428118,1.8125,-0.03113425925925961,2.8999999999999986,1.6050925925925839,-3.0501215869001914,37.800000000000004,-0.03159722222221717,1008,1008,1.0,True,,True
m2_fault_0014_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,14.0,,11,fault_report_pre_7d,2019-11-29 12:59:00,2019-12-06 12:59:00,,Leakage,False,-0.48194444444444606,0.283333333333335,3.000000000000001,-0.06388888888889,1.193287037037038,-23800.775796120884,1.137731481481481,0.05555555555555558,0.0,4.470601851851853,-3.982740732804767,-0.30000000000001137,4.265625000000007,1008,1008,1.0,True,,False
m2_fault_0015_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,15.0,,50,fault_report_pre_7d,2019-11-24 08:03:24,2019-12-01 08:03:24,,Failure of the domestic hot water storage charging pump,False,1.4333333333333345,1.447222222222222,-0.5,6.654166666666669,-6.648842592592587,6756.347471927002,-2.0625,-4.586342592592592,-0.20000000000000284,3.852199074074065,2.361691166003242,-1.999999999999993,3.985523504273509,1008,1008,1.0,True,,False
m2_fault_0017_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,17.0,,50,fault_report_pre_7d,2019-11-21 10:00:15,2019-11-28 10:00:15,,Failure of the domestic hot water storage charging pump,False,-0.4666666666666668,0.3666666666666698,-5.6000000000000005,3.9624999999999915,0.7930555555555543,-7750.2970388856775,2.126157407407412,-1.3331018518518514,2.700000000000003,1.30972222222222,-1.2566080796048382,-0.30000000000000426,2.379767321940669,1008,1008,1.0,True,,False
m2_fault_0018_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,18.0,,11,fault_report_pre_7d,2019-11-19 09:57:00,2019-11-26 09:57:00,,Incorrect setting of the differential pressure regulator,True,-0.5861111111111104,-0.33333333333333215,-3.6000000000000005,-15.818055555555553,-13.05833333333333,126154.8678538305,-12.164351851851848,-0.8939814814814815,0.6999999999999957,-25.521759259259255,14.38532055241763,-47.8,6.70868055555556,1008,1008,1.0,True,,True
m2_fault_0019_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,19.0,,57,fault_report_pre_7d,2019-11-14 10:35:00,2019-11-21 10:35:00,,Incorrect setting of the differential pressure regulator,False,1.0652777777777764,0.10555555555555429,3.1000000000000014,-2.934722222222227,-2.39618055555556,53944.63113301131,-2.1458333333333357,-0.2503472222222225,-2.1000000000000014,-3.155902777777783,-0.3967873251617098,-6.100000000000001,-3.4069444444444485,1008,1008,1.0,True,,False
m2_fault_0020_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,20.0,,50,fault_report_pre_7d,2019-11-11 06:50:40,2019-11-18 06:50:40,,Failure of the domestic hot water storage charging pump,True,0.6791666666666671,0.18333333333333535,1.3000000000000007,1.24861111111111,-0.08865740740739625,-27444.821797724522,3.6111111111111143,-3.6997685185185185,1.2000000000000028,-1.33229166666667,0.19472813123677835,15.5,4.111689814814817,1008,1008,1.0,True,,True
m2_fault_0021_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,21.0,,53,fault_report_pre_7d,2019-11-08 09:50:00,2019-11-15 09:50:00,,Failure of the domestic hot water storage charging pump,True,-0.9611111111111121,-0.33611111111111125,-6.1,2.9652777777777786,-3.0734953703703596,-21983.36872609739,-2.9293981481481524,-0.14409722222222188,-0.8999999999999986,0.02789351851852473,-0.20625209091900865,0.7000000000000028,0.19062499999999716,1008,1008,1.0,True,,True
m2_fault_0022_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,22.0,,26,fault_report_pre_7d,2019-11-08 09:00:00,2019-11-15 09:00:00,,Incorrect setting of the differential pressure regulator,True,-0.7277777777777779,-0.44166666666666643,-5.8999999999999995,-0.048611111111121375,0.5582175925925839,12986.821507459244,0.6840277777777786,-0.12581018518518555,-1.5,1.7534722222222001,0.4059737779438839,-6.200000000000003,2.1006944444444358,1008,1008,1.0,True,,True
m2_fault_0023_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,23.0,,28,fault_report_pre_7d,2019-11-04 09:13:00,2019-11-11 09:13:00,,Differential pressure regulator jams when closed,False,-3.7694444444444457,0.40277777777777946,-3.6999999999999993,-4.3722222222222165,0.47083333333333144,129731.98868779007,0.8958333333333357,-0.42500000000000093,-0.9000000000000021,2.5402777777777814,7.841549941076385,-29.900000000000002,8.790277777777774,1008,1008,1.0,True,,False
m2_fault_0024_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,24.0,,57,fault_report_pre_7d,2019-10-28 13:15:00,2019-11-04 13:15:00,,Air in the piping system,False,0.154166666666665,3.06111111111111,0.0,0.3555555555555543,0.8745370370370367,-65046.69891416124,1.0844907407407405,-0.20995370370370292,-6.299999999999997,0.691898148148141,-1.865942107387684,-1.0,1.3216435185185205,1008,1008,1.0,True,,False
m2_fault_0025_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,25.0,,10,fault_report_pre_7d,2019-10-07 11:32:00,2019-10-14 11:32:00,,Failure of the heating circuit pump,True,0.013888888888885731,0.008333333333329307,-0.1999999999999993,4.012500000000003,-0.34849537037035816,-482093.4729683267,-0.7152777777777786,0.366782407407408,1.1000000000000014,-0.10636574074072769,-0.5459151627535992,-0.5,0.0,1008,1008,1.0,True,,True
m2_fault_0026_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,26.0,,39,fault_report_pre_7d,2019-10-06 15:15:00,2019-10-13 15:15:00,,Air in the piping system,True,-0.1374999999999993,1.6250000000000018,-0.5999999999999996,-0.018055555555555713,-0.1027777777777743,41061.00930843211,0.08449074074074048,-0.18726851851851845,-0.5,0.6287037037036924,0.43651256652020853,-0.30000000000000426,0.6663194444444542,1008,1008,1.0,True,,True
m2_fault_0027_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,27.0,,39,fault_report_pre_7d,2019-09-26 12:17:00,2019-10-03 12:17:00,,Leakage,False,-0.09305555555555856,0.5027777777777818,0.10000000000000142,0.06250000000001421,-0.050925925925930926,-1548.9708060875128,-0.4259259259259309,0.3749999999999999,-0.6000000000000014,-0.13344907407407192,-0.1432970899350483,0.30000000000000426,-0.1642361111111228,1008,1008,1.0,True,,False
m2_fault_0028_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,28.0,,52,fault_report_pre_7d,2019-02-13 09:16:00,2019-02-20 09:16:00,,Low pre-charge at the expansion vessel,True,-0.634722222222222,1.5472222222222234,4.6,-0.6736111111111072,1.4708333333333456,-142898.97321144832,1.106481481481481,0.36435185185185226,0.19999999999999574,1.0873842592592453,-2.214320772955773,0.9000000000000057,-0.3062500000000057,1008,1008,1.0,True,,True
m2_fault_0029_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,29.0,,19,fault_report_pre_7d,2018-12-21 09:01:00,2018-12-28 09:01:00,,Leakage,True,-3.3875,-1.1666666666666667,-2.7,-4.377777777777773,0.0089120370370388,-77048.49702409783,0.10300925925925952,-0.09409722222222161,6.5,4.94629629629631,-0.3191930006386059,3.3999999999999915,4.864699074074082,1008,1008,1.0,True,,True
m2_fault_0030_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,30.0,,21,fault_report_pre_7d,2018-11-26 14:25:00,2018-12-03 14:25:00,,Control unit: Incorrect parameterisation,True,-0.09166666666666679,-0.25277777777777777,-8.1,0.8083333333333371,0.5833333333333357,-553.4955191042973,-0.7349537037037024,1.318287037037038,5.600000000000001,1.1090277777777828,-1.1985034448120713,0.20000000000000284,0.9611111111111157,1008,1008,1.0,True,,True
m2_fault_0031_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,31.0,,16,fault_report_pre_7d,2018-05-12 10:57:00,2018-05-19 10:57:00,,Motorised control valve (primary side): Actuator defective,True,-6.518055555555556,2.780555555555557,8.200000000000003,-0.21250000000000568,0.47071759259257107,-231943.1353851916,0.09432870370370239,0.3763888888888889,-4.0,-0.7689814814814611,-0.23693327595318103,-4.0,0.0,1008,1008,1.0,True,,True
m2_fault_0032_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,32.0,,10,fault_report_pre_7d,2017-12-11 19:40:00,2017-12-18 19:40:00,fault_label_unknown,unknown,True,-1.25,-0.03888888888888076,-0.6999999999999993,2.49722222222222,1.0145833333333414,1423922.6254624426,0.6412037037037095,0.3733796296296297,-0.20000000000000284,-0.28738425925926947,0.6120129989046332,-1.1999999999999886,-0.41956018518519045,1008,1008,1.0,True,,True
m2_fault_0033_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,33.0,,4,fault_report_pre_7d,2017-04-01 09:53:00,2017-04-08 09:53:00,,Failure of the heating circuit pump,False,-3.070833333333333,1.4499999999999997,-8.399999999999999,-1.4569444444444457,-0.5863211342860808,-38395.968129572255,-0.7895744817818979,0.20325334749581536,-3.5,3.131209765675308,-0.45482758769167564,0.10000000000000853,3.7211680829149003,1007,1008,0.9990079365079365,True,,False
m2_fault_0034_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,34.0,,4,fault_report_pre_7d,2017-03-31 09:03:00,2017-04-07 09:03:00,fault_label_unknown,unknown,False,-4.761111111111111,-1.4666666666666663,-9.700000000000001,1.2958333333333414,0.6061342592592567,36833.00677049055,0.5578703703703738,0.048263888888888884,-5.299999999999997,5.548958333333331,0.644963896941201,-3.799999999999997,5.630439814814821,1008,1008,1.0,True,,False
m2_fault_0035_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,35.0,,4,fault_report_pre_7d,2017-03-05 09:11:00,2017-03-12 09:11:00,fault_label_unknown,unknown,True,-4.083333333333332,0.024999999999999967,-0.8000000000000003,-0.04305555555555429,-1.0291666666666686,4360.977767693519,-1.15625,0.12708333333333321,-1.3000000000000043,-0.27754629629629335,-1.396676082166822,2.8999999999999915,-0.40115740740741046,1008,1008,1.0,True,,True
m2_fault_0036_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,36.0,,20,fault_report_pre_7d,2017-01-04 09:00:00,2017-01-11 09:00:00,,Failure of the domestic hot water storage charging pump,True,-3.4236111111111107,-1.5805555555555557,-3.9,-1.9791666666666572,7.820023148148152,194924.93144210422,5.085069444444443,2.734953703703704,-0.9000000000000057,12.326504629629618,-1.1202988651714882,-1.7000000000000028,12.065624999999983,1008,1008,1.0,True,,True
m2_fault_0037_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,37.0,,4,fault_report_pre_7d,2016-12-09 08:39:00,2016-12-16 08:39:00,fault_label_unknown,unknown,True,-0.6388888888888888,-0.32222222222222197,1.6,-3.823611111111113,-0.05393518518518192,7381.729339616897,0.21643518518518334,-0.2703703703703697,0.20000000000000284,-0.9251157407407362,-0.5400883115467896,2.200000000000003,-1.0450231481481467,1008,1008,1.0,True,,True
m2_fault_0038_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,38.0,,10,fault_report_pre_7d,2016-11-29 09:43:00,2016-12-06 09:43:00,,Incorrect setting of the differential pressure regulator,True,-1.2097222222222204,-2.344444444444445,-4.300000000000001,3.8416666666666828,1.5990081886206369,833407.7074645872,0.6199632923902314,0.9790448962304112,6.000000000000007,-1.015178949597626,0.5869600454100232,3.6999999999999886,-1.2534960468728116,931,1008,0.9236111111111112,False,,True
m2_fault_0040_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,40.0,,10,fault_report_pre_7d,2016-09-22 12:04:00,2016-09-29 12:04:00,fault_label_unknown,unknown,True,-0.5336267605633793,-0.7194444444444414,-2.0,0.36277386541468815,-0.24529005177904395,-76985.14615460578,-0.2643980584884389,0.019108006709396497,-1.4000000000000057,0.3484988939218283,-0.15015220041666666,1.4000000000000057,0.2496090236530506,1006,1008,0.998015873015873,True,,True
m2_fault_0041_report_pre_7d,fault_report,efd_possible,fault_pre_event,1,,41.0,,4,fault_report_pre_7d,2016-07-25 10:34:00,2016-08-01 10:34:00,,Air in the piping system,True,-2.9180555555555543,7.213888888888889,7.300000000000001,0.3986111111111157,0.7206018518518604,-12028.920655496884,0.8159722222222214,-0.09537037037036988,0.7000000000000028,0.350578703703718,0.1948736691584103,-0.3999999999999915,0.0,1008,1008,1.0,True,,True
m2_fault_0042_report_pre_7d,fault_report,fault_not_efd_possible,fault_pre_event,0,,42.0,,16,fault_report_pre_7d,2016-05-16 01:00:36,2016-05-23 01:00:36,,Control unit: Incorrect parameterisation,False,3.0722222222222246,-4.372222222222224,-10.4,0.05138888888888715,-0.5414351851851791,,,,,0.40312500000000284,-0.55867616056606,-3.5,0.43472222222222,1008,1008,1.0,True,,False
