dataset,feature_variant,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,removed_high_missing_features,feature_count,threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,normal_precision,normal_recall,normal_f1,activity_precision,activity_recall,activity_f1,normal_support,activity_support,normal_fpr,tn,fp,fn,tp,fold_balanced_accuracy_std,fold_activity_recall_std,fold_normal_fpr_std
activity_post_1d,compact13,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.4,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,compact13,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,compact13,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.6,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,compact13,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,compact13,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,compact13,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,compact13,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.4,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,compact13,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.5,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,compact13,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.6,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,compact13,logistic_balanced,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.4,16,0.625,0.6031746031746031,0.6,0.5396825396825397,0.6,0.42857142857142855,0.5,0.6363636363636364,0.7777777777777778,0.7,7,9,0.5714285714285714,3,4,2,7,,,
activity_post_1d,compact13,logistic_balanced,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.5,16,0.6875,0.6746031746031746,0.6761133603238867,0.5396825396825397,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7,0.7777777777777778,0.7368421052631579,7,9,0.42857142857142855,4,3,2,7,,,
activity_post_1d,compact13,logistic_balanced,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.6,16,0.625,0.6190476190476191,0.6190476190476191,0.5396825396825397,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,7,9,0.42857142857142855,4,3,3,6,,,
activity_post_1d,compact13,logistic_balanced,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.4,18,0.7777777777777778,0.75,0.75,0.5875,1.0,0.5,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333334,8,10,0.5,4,4,0,10,,,
activity_post_1d,compact13,logistic_balanced,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.5,18,0.6666666666666666,0.65,0.6493506493506493,0.5875,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727273,8,10,0.5,4,4,2,8,,,
activity_post_1d,compact13,logistic_balanced,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.6,18,0.4444444444444444,0.45,0.4444444444444444,0.5875,0.4,0.5,0.4444444444444444,0.5,0.4,0.4444444444444444,8,10,0.5,4,4,6,4,,,
activity_post_1d,compact13,logistic_balanced,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.4,18,0.6666666666666666,0.6375,0.625,0.65,0.75,0.375,0.5,0.6428571428571429,0.9,0.75,8,10,0.625,3,5,1,9,,,
activity_post_1d,compact13,logistic_balanced,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.5,18,0.6666666666666666,0.6625,0.6625,0.65,0.625,0.625,0.625,0.7,0.7,0.7,8,10,0.375,5,3,3,7,,,
activity_post_1d,compact13,logistic_balanced,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.6,18,0.4444444444444444,0.4625,0.4375,0.65,0.4166666666666667,0.625,0.5,0.5,0.3,0.375,8,10,0.375,5,3,7,3,,,
activity_post_1d,compact13,logistic_balanced,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.4,14,0.7142857142857143,0.6875,0.6888888888888889,0.6458333333333334,0.75,0.5,0.6,0.7,0.875,0.7777777777777778,6,8,0.5,3,3,1,7,,,
activity_post_1d,compact13,logistic_balanced,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.5,14,0.7142857142857143,0.6875,0.6888888888888889,0.6458333333333334,0.75,0.5,0.6,0.7,0.875,0.7777777777777778,6,8,0.5,3,3,1,7,,,
activity_post_1d,compact13,logistic_balanced,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.6,14,0.6428571428571429,0.625,0.625668449197861,0.6458333333333334,0.6,0.5,0.5454545454545454,0.6666666666666666,0.75,0.7058823529411765,6,8,0.5,3,3,2,6,,,
activity_post_1d,compact13,logistic_balanced,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.4,15,0.6666666666666666,0.611111111111111,0.6031746031746031,0.6481481481481481,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.7619047619047619,6,9,0.6666666666666666,2,4,1,8,,,
activity_post_1d,compact13,logistic_balanced,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.5,15,0.6,0.6111111111111112,0.5982142857142857,0.6481481481481481,0.5,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.5555555555555556,0.625,6,9,0.3333333333333333,4,2,4,5,,,
activity_post_1d,compact13,logistic_balanced,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.6,15,0.5333333333333333,0.5833333333333334,0.5248868778280543,0.6481481481481481,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.75,0.3333333333333333,0.46153846153846156,6,9,0.16666666666666666,5,1,6,3,,,
activity_post_1d,compact13,logistic_balanced,all,aggregate,,81,,,0,,13,0.4,81,0.691358024691358,0.6599378881987578,0.6559048428207306,0.6260869565217391,0.75,0.42857142857142855,0.5454545454545454,0.6721311475409836,0.8913043478260869,0.7663551401869159,35,46,0.5714285714285714,15,20,5,41,0.05469696517628832,0.07071940729319805,0.06653899339277199
activity_post_1d,compact13,logistic_balanced,all,aggregate,,81,,,0,,13,0.5,81,0.6666666666666666,0.65527950310559,0.6564021995286724,0.6260869565217391,0.625,0.5714285714285714,0.5970149253731343,0.6938775510204082,0.7391304347826086,0.7157894736842105,35,46,0.42857142857142855,20,15,12,34,0.026172733287718773,0.10849702732458436,0.06653899339277201
activity_post_1d,compact13,logistic_balanced,all,aggregate,,81,,,0,,13,0.6,81,0.5308641975308642,0.5391304347826087,0.5307926829268292,0.6260869565217391,0.4666666666666667,0.6,0.525,0.6111111111111112,0.4782608695652174,0.5365853658536586,35,46,0.4,21,14,24,22,0.07634062585846796,0.18306040290327977,0.12305171008973857
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,16,0.6875,0.6746031746031746,0.6761133603238867,0.746031746031746,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7,0.7777777777777778,0.7368421052631579,7,9,0.42857142857142855,4,3,2,7,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,16,0.75,0.7619047619047619,0.75,0.746031746031746,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.6666666666666666,0.75,7,9,0.14285714285714285,6,1,3,6,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,16,0.6875,0.7063492063492063,0.6862745098039216,0.746031746031746,0.6,0.8571428571428571,0.7058823529411765,0.8333333333333334,0.5555555555555556,0.6666666666666666,7,9,0.14285714285714285,6,1,4,5,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,18,0.7777777777777778,0.75,0.75,0.8875,1.0,0.5,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333334,8,10,0.5,4,4,0,10,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,18,0.8333333333333334,0.825,0.8285714285714285,0.8875,0.8571428571428571,0.75,0.8,0.8181818181818182,0.9,0.8571428571428571,8,10,0.25,6,2,1,9,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,18,0.7777777777777778,0.7875,0.7777777777777778,0.8875,0.7,0.875,0.7777777777777778,0.875,0.7,0.7777777777777778,8,10,0.125,7,1,3,7,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,18,0.6666666666666666,0.65,0.6493506493506493,0.65,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727273,8,10,0.5,4,4,2,8,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,18,0.5555555555555556,0.55,0.55,0.65,0.5,0.5,0.5,0.6,0.6,0.6,8,10,0.5,4,4,4,6,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,18,0.5,0.525,0.4857142857142857,0.65,0.46153846153846156,0.75,0.5714285714285714,0.6,0.3,0.4,8,10,0.25,6,2,7,3,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,14,0.6428571428571429,0.6041666666666666,0.5906432748538011,0.7708333333333334,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6363636363636364,0.875,0.7368421052631579,6,8,0.6666666666666666,2,4,1,7,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,14,0.7142857142857143,0.6875,0.6888888888888889,0.7708333333333334,0.75,0.5,0.6,0.7,0.875,0.7777777777777778,6,8,0.5,3,3,1,7,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,14,0.7142857142857143,0.7083333333333333,0.7083333333333333,0.7708333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,6,8,0.3333333333333333,4,2,2,6,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,15,0.7333333333333333,0.6944444444444444,0.7,0.7592592592592592,0.75,0.5,0.6,0.7272727272727273,0.8888888888888888,0.8,6,9,0.5,3,3,1,8,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,15,0.8,0.7777777777777777,0.784688995215311,0.7592592592592592,0.8,0.6666666666666666,0.7272727272727273,0.8,0.8888888888888888,0.8421052631578947,6,9,0.3333333333333333,4,2,1,8,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,15,0.6666666666666666,0.6666666666666666,0.660633484162896,0.7592592592592592,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.75,0.6666666666666666,0.7058823529411765,6,9,0.3333333333333333,4,2,3,6,,,
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,all,aggregate,,81,,,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,81,0.7037037037037037,0.677639751552795,0.6777188328912467,0.75527950310559,0.7391304347826086,0.4857142857142857,0.5862068965517241,0.6896551724137931,0.8695652173913043,0.7692307692307693,35,46,0.5142857142857142,17,18,6,40,0.048259646178060035,0.07832348243812047,0.07882354932022308
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,all,aggregate,,81,,,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,81,0.7283950617283951,0.7198757763975155,0.7212140175219024,0.75527950310559,0.696969696969697,0.6571428571428571,0.6764705882352942,0.75,0.782608695652174,0.7659574468085106,35,46,0.34285714285714286,23,12,10,36,0.09599435189566086,0.12675922544165336,0.1400518206652642
activity_post_1d,compact13_high_missing_removed,random_forest_balanced_depth3,all,aggregate,,81,,,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,81,0.6666666666666666,0.679192546583851,0.6666666666666666,0.75527950310559,0.5869565217391305,0.7714285714285715,0.6666666666666666,0.7714285714285715,0.5869565217391305,0.6666666666666666,35,46,0.22857142857142856,27,8,19,27,0.08631166755228595,0.16047768199894055,0.08959470343917514
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.6,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
