candidate_kind,candidate_id,source_event_id,substation_id,window_start,window_end,sample_count,expected_sample_count,coverage_rate,audit_status,exclusion_reason,fault_label,efd_possible,disturbance_count,fault_window_overlap,fixed_eval_window_overlap
candidate_normal,candidate_normal_s03_20190821,,3,2019-08-21 00:00:00,2019-08-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20190920,,3,2019-09-20 00:00:00,2019-09-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20191020,,3,2019-10-20 00:00:00,2019-10-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20191119,,3,2019-11-19 00:00:00,2019-11-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20191219,,3,2019-12-19 00:00:00,2019-12-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20200118,,3,2020-01-18 00:00:00,2020-01-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20200217,,3,2020-02-17 00:00:00,2020-02-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20200318,,3,2020-03-18 00:00:00,2020-03-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20200417,,3,2020-04-17 00:00:00,2020-04-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20200517,,3,2020-05-17 00:00:00,2020-05-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20200616,,3,2020-06-16 00:00:00,2020-06-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s03_20200716,,3,2020-07-16 00:00:00,2020-07-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150217,,4,2015-02-17 00:00:00,2015-02-24 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150319,,4,2015-03-19 00:00:00,2015-03-26 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150418,,4,2015-04-18 00:00:00,2015-04-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150518,,4,2015-05-18 00:00:00,2015-05-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150617,,4,2015-06-17 00:00:00,2015-06-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150717,,4,2015-07-17 00:00:00,2015-07-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150816,,4,2015-08-16 00:00:00,2015-08-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20150915,,4,2015-09-15 00:00:00,2015-09-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20151015,,4,2015-10-15 00:00:00,2015-10-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20151114,,4,2015-11-14 00:00:00,2015-11-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20151214,,4,2015-12-14 00:00:00,2015-12-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160113,,4,2016-01-13 00:00:00,2016-01-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160212,,4,2016-02-12 00:00:00,2016-02-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160313,,4,2016-03-13 00:00:00,2016-03-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160412,,4,2016-04-12 00:00:00,2016-04-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160512,,4,2016-05-12 00:00:00,2016-05-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160611,,4,2016-06-11 00:00:00,2016-06-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160711,,4,2016-07-11 00:00:00,2016-07-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160810,,4,2016-08-10 00:00:00,2016-08-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20160909,,4,2016-09-09 00:00:00,2016-09-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20161009,,4,2016-10-09 00:00:00,2016-10-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20161108,,4,2016-11-08 00:00:00,2016-11-15 00:00:00,1008,1008,1.0,excluded,fault_window_overlap|substation_quota_full,,,0.0,True,False
candidate_normal,candidate_normal_s04_20161208,,4,2016-12-08 00:00:00,2016-12-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170107,,4,2017-01-07 00:00:00,2017-01-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170206,,4,2017-02-06 00:00:00,2017-02-13 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|substation_quota_full,,,1.0,False,False
candidate_normal,candidate_normal_s04_20170308,,4,2017-03-08 00:00:00,2017-03-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170407,,4,2017-04-07 00:00:00,2017-04-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170507,,4,2017-05-07 00:00:00,2017-05-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170606,,4,2017-06-06 00:00:00,2017-06-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170706,,4,2017-07-06 00:00:00,2017-07-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170805,,4,2017-08-05 00:00:00,2017-08-12 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20170904,,4,2017-09-04 00:00:00,2017-09-11 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20171004,,4,2017-10-04 00:00:00,2017-10-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20171103,,4,2017-11-03 00:00:00,2017-11-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20171203,,4,2017-12-03 00:00:00,2017-12-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180102,,4,2018-01-02 00:00:00,2018-01-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180201,,4,2018-02-01 00:00:00,2018-02-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180303,,4,2018-03-03 00:00:00,2018-03-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180402,,4,2018-04-02 00:00:00,2018-04-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180502,,4,2018-05-02 00:00:00,2018-05-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180601,,4,2018-06-01 00:00:00,2018-06-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180701,,4,2018-07-01 00:00:00,2018-07-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180731,,4,2018-07-31 00:00:00,2018-08-07 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180830,,4,2018-08-30 00:00:00,2018-09-06 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20180929,,4,2018-09-29 00:00:00,2018-10-06 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20181029,,4,2018-10-29 00:00:00,2018-11-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20181128,,4,2018-11-28 00:00:00,2018-12-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20181228,,4,2018-12-28 00:00:00,2019-01-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190127,,4,2019-01-27 00:00:00,2019-02-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190226,,4,2019-02-26 00:00:00,2019-03-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190328,,4,2019-03-28 00:00:00,2019-04-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190427,,4,2019-04-27 00:00:00,2019-05-04 00:00:00,999,1008,0.9910714285714286,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190527,,4,2019-05-27 00:00:00,2019-06-03 00:00:00,878,1008,0.871031746031746,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190626,,4,2019-06-26 00:00:00,2019-07-03 00:00:00,995,1008,0.9871031746031746,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190726,,4,2019-07-26 00:00:00,2019-08-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190825,,4,2019-08-25 00:00:00,2019-09-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20190924,,4,2019-09-24 00:00:00,2019-10-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20191024,,4,2019-10-24 00:00:00,2019-10-31 00:00:00,915,1008,0.9077380952380952,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20191123,,4,2019-11-23 00:00:00,2019-11-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s04_20191223,,4,2019-12-23 00:00:00,2019-12-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150214,,5,2015-02-14 00:00:00,2015-02-21 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150316,,5,2015-03-16 00:00:00,2015-03-23 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150415,,5,2015-04-15 00:00:00,2015-04-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150515,,5,2015-05-15 00:00:00,2015-05-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150614,,5,2015-06-14 00:00:00,2015-06-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150714,,5,2015-07-14 00:00:00,2015-07-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150813,,5,2015-08-13 00:00:00,2015-08-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20150912,,5,2015-09-12 00:00:00,2015-09-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20151012,,5,2015-10-12 00:00:00,2015-10-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20151111,,5,2015-11-11 00:00:00,2015-11-18 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|substation_quota_full,,,1.0,False,False
candidate_normal,candidate_normal_s05_20151211,,5,2015-12-11 00:00:00,2015-12-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160110,,5,2016-01-10 00:00:00,2016-01-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160209,,5,2016-02-09 00:00:00,2016-02-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160310,,5,2016-03-10 00:00:00,2016-03-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160409,,5,2016-04-09 00:00:00,2016-04-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160509,,5,2016-05-09 00:00:00,2016-05-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160608,,5,2016-06-08 00:00:00,2016-06-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160708,,5,2016-07-08 00:00:00,2016-07-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160807,,5,2016-08-07 00:00:00,2016-08-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20160906,,5,2016-09-06 00:00:00,2016-09-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20161006,,5,2016-10-06 00:00:00,2016-10-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20161105,,5,2016-11-05 00:00:00,2016-11-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20161205,,5,2016-12-05 00:00:00,2016-12-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170104,,5,2017-01-04 00:00:00,2017-01-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170203,,5,2017-02-03 00:00:00,2017-02-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170305,,5,2017-03-05 00:00:00,2017-03-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170404,,5,2017-04-04 00:00:00,2017-04-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170504,,5,2017-05-04 00:00:00,2017-05-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170603,,5,2017-06-03 00:00:00,2017-06-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170703,,5,2017-07-03 00:00:00,2017-07-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170802,,5,2017-08-02 00:00:00,2017-08-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20170901,,5,2017-09-01 00:00:00,2017-09-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20171001,,5,2017-10-01 00:00:00,2017-10-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20171031,,5,2017-10-31 00:00:00,2017-11-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20171130,,5,2017-11-30 00:00:00,2017-12-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20171230,,5,2017-12-30 00:00:00,2018-01-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180129,,5,2018-01-29 00:00:00,2018-02-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180228,,5,2018-02-28 00:00:00,2018-03-07 00:00:00,1008,1008,1.0,excluded,fixed_eval_window_overlap|substation_quota_full,,,0.0,False,True
candidate_normal,candidate_normal_s05_20180330,,5,2018-03-30 00:00:00,2018-04-06 00:00:00,1003,1008,0.9950396825396826,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180429,,5,2018-04-29 00:00:00,2018-05-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180529,,5,2018-05-29 00:00:00,2018-06-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180628,,5,2018-06-28 00:00:00,2018-07-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180728,,5,2018-07-28 00:00:00,2018-08-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180827,,5,2018-08-27 00:00:00,2018-09-03 00:00:00,987,1008,0.9791666666666666,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20180926,,5,2018-09-26 00:00:00,2018-10-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20181026,,5,2018-10-26 00:00:00,2018-11-02 00:00:00,1002,1008,0.9940476190476191,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20181125,,5,2018-11-25 00:00:00,2018-12-02 00:00:00,997,1008,0.9890873015873016,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20181225,,5,2018-12-25 00:00:00,2019-01-01 00:00:00,928,1008,0.9206349206349206,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20190124,,5,2019-01-24 00:00:00,2019-01-31 00:00:00,956,1008,0.9484126984126984,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s05_20190223,,5,2019-02-23 00:00:00,2019-03-02 00:00:00,998,1008,0.9900793650793651,excluded,substation_quota_full,,,0.0,False,False
