dataset_id,model,fold,quality_check,passed,detail
all_systems__fault_valve_actuator__report_pre_1d,lightgbm_depth3,2.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,lightgbm_depth3,3.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,lightgbm_depth3,4.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,lightgbm_depth3,5.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,xgboost_depth3,1.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,xgboost_depth3,2.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,xgboost_depth3,3.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,xgboost_depth3,4.0,train_test_group_overlap_zero,True,
all_systems__fault_valve_actuator__report_pre_1d,xgboost_depth3,5.0,train_test_group_overlap_zero,True,
,,,feature_count_common13,True,13
,,,raw_zip_exists,True,C:\3rd_Project\HeatGridAgent\05_데이터셋\PreDist\predist_dataset.zip
,,,manufacturer_metadata_only,True,"manufacturer used for split/audit, not feature"
,,,candidate_pass_count,True,228
